S
1448.1000507238898
1443.9156262742154
1439.726466412576
1435.5326188438935
1431.3341324726712
1427.1310574321842
1422.923445114569
1418.7113482016011
1414.4948206962852
1410.2739179552698
1406.048696722093
1401.8192151613232
1397.585532893504
1393.3477110311137
1389.105812215398
1384.8599006542152
1380.6100421608132
1376.3563041937132
1372.0987558975671
1367.837468145173
1363.5725135805435
1359.3039666631832
1355.031903713486
1350.756402959422
1346.477544584389
1342.1954107764727
1337.910085778931
1333.6216559421111
1329.3302097767516
1325.0358380087375
1320.738633635397
1316.4386919832511
1312.1361107674468
1307.83099015277
1303.523432816384
1299.213544012244
1294.901431637382
1290.5872062999895
1286.2709813894082
1281.9528731481003
1277.6330007455965
1273.3114863546002
1268.9884552291558
1264.6640357851159
1260.338359682807
1256.0115619121082
1251.6837808799255
1247.355158500194
1243.0258402864279
1238.695975446948
1234.3657169828384
1230.035221788755
1225.7046507565915
1221.3741688822467
1217.0439453753818
1212.7141537724299
1208.3849720529006
1204.056582759059
1199.7291731191058
1195.4029351739712
1191.0780659078246
1186.7547673823995
1182.4332468752755
1178.1137170222366
1173.7963959637757
1169.4815074959683
1165.1692812256936
1160.859952730557
1156.5537637233415
1152.2509622214525
1147.9518027211868
1143.6565463772058
1139.3654611872028
1135.078822181918
1130.7969116207012
1126.520019192711
1122.2484422238658
1117.9824858896836
1113.7224634342053
1109.4686963949578
1105.2215148342334
1100.9812575766816
1096.7482724532342
1092.5229165516369
1088.305556473324
1084.09656859695
1079.8963393482513
1075.7052654764152
1071.5237543366845
1067.3522241790886
1063.1911044429557
1059.0408360569338
1054.901871744029
1050.774676330993
1046.6597270614081
1042.5575139113307
1038.4685399064228
1034.3933214389353
1030.3323885826355
1026.2862854033256
1022.2555702618847
1018.2408161062722
1014.2426107476551
1010.2615571149439
1006.2982734803783
1002.3533936468682
998.4275670852651
994.5214590064155
990.6357503484982
986.7711376539987
982.9283328028504
979.108062556723
975.3110678538146
971.5381027705477
967.7899330330184
964.0673339104756
960.3710872443459
956.7019772398954
951.3101151686993
945.9116370210205
940.5068476332663
935.0960651864311
929.6796215022998
924.2578623019489
918.8311474148824
913.3998509247715
907.9643612340734
902.5250810259352
897.082427096439
891.6368300233981
886.1887336298248
880.7385941887204
875.286879302029
869.8340663676968
864.380640524056
858.9270919276664
853.4739121755252
848.0215896203963
842.5706032406755
837.1214146014038
831.6744572605246
826.2301227009497
820.7887414465457
815.3505573445684
809.9156918707133
804.484093337288
799.0554621962822
793.6291361755631
786.7586740529498
779.8406050050796
772.8740976446304
765.8582963682634
758.7923203499057
751.6752624785844
744.5061882370599
737.2841345170633
730.0081083667285
722.6770856652354
715.2900097194769
707.8457897768768
700.3432994481798
692.7813750332632
685.1588137425553
677.4743718058385
669.7267624594901
661.9146538022911
654.0366665090901
646.0913713903332
638.0772867845013
629.9928757689374
621.8365431731906
613.606632377188
605.3014218747137
596.9191215804626
588.457868856506
579.915724231217
571.2906667805946
562.5805891382416
553.7832920962998
544.8964787547835
535.9177481714931
526.8445884584128
517.6743692634124
508.40433356767755
499.0315887197907
489.55309661604633
479.9656629235647
470.26592522732085
460.45033996402856
450.5151679845041
440.4564585604529
430.2700316214229
419.9514579710827
409.4960371881778
398.8987728644105
388.1543447666912
377.2570774321911
366.20090460687436
354.97932881726064
343.5853752139604
332.01153863520943
320.24972259723717
308.2911686092127
296.1263738111771
283.7449944119998
271.1357317162424
258.2861966091257
245.1827471236305
231.81029200254028
218.15205077835657
204.1892574951078
189.90079026281254
175.26270150868245
160.24761261807845
144.82391910164185
128.9547238376825
112.59636739018318
95.69633764712778
78.19017588054683
59.99665544384353
41.009724819938505
21.083594994808667
0.0
