beta,t_s
2.618980121720238,1082.6354838143125
2.754644132829703,1088.4357806820885
2.0410652898276216,1088.849306299117
2.8597786663616733,1086.5217079581714
1.822261074648941,1084.6335643703135
2.401890744462478,1084.1296567567833
2.179252864209485,1088.6181287674792
2.2234615236173285,1088.5396834173591
2.6061342087443027,1084.9183982724674
2.086966143792981,1082.232413308541
2.1714514136878575,1088.113323201867
2.448815990396024,1083.7665402915486
3.3994880439413073,1084.6581146817375
2.6647299390287236,1083.2326650539515
2.2233998012282843,1084.598639153423
2.8985177193748712,1085.5955468593809
2.2840565082696127,1093.1141704889824
2.1867480871411153,1087.378210235825
2.4741339815429955,1086.1740467309291
1.5060602759636477,1088.0855582735953
1.8262900902311707,1086.2830196388572
2.0677833817017692,1088.1960269460085
2.3208820849751186,1084.295061004749
2.3194388411946996,1086.4824485017302
2.3719664354590124,1083.8246785847648
2.2630204524415944,1087.0869394375995
2.096332245583381,1083.255584437682
2.011444205055853,1089.5445896165784
2.4949700696644492,1086.315539479204
2.883549360984219,1088.840536724242
1.8979594604959518,1085.0823342241288
2.884003401708184,1084.8036944479873
2.133524914482715,1082.3391383106652
2.1899220145922875,1084.9086015127923
2.4894712118125693,1086.9849564459817
2.2061671458957934,1086.2391020313898
2.570780981557733,1085.8488494878395
1.9718981458742753,1084.5662735645872
2.5607266081427666,1085.9953142705813
2.4025734512162726,1086.4545893440559
1.9555665729784089,1081.4105466924532
1.9370531753098992,1086.6489849598147
2.3252195624146306,1089.795022959649
2.1381132091912933,1087.5129752136525
2.6031478119970797,1084.7268229182487
1.614987832145089,1085.500385031417
1.9479980271928956,1087.2373349376248
1.9377686210819598,1086.0693088770336
2.149110613242782,1081.6578723394684
1.8191814145631275,1085.2697131433492
1.6987494823178824,1090.8486292364728
2.6148282297496435,1089.5525601557026
2.4135498768667447,1081.1449614992152
2.071455802864591,1081.4054797226784
2.062761379504243,1088.7680278392563
1.9912506825654943,1090.2819470349802
1.9892502598061566,1089.139683190213
2.169791009142441,1084.618068866687
2.1313334159053987,1087.5672981157127
2.172528587833679,1087.1812722303453
1.9233034797812383,1084.3530010552215
2.302653925516381,1082.8133093744161
2.6049357007310814,1081.98178608162
1.8121006130272608,1084.0931145272043
2.9749115404782787,1085.6183753484147
1.5217876923483797,1085.3990043849526
2.485044053095918,1086.4854053765746
2.53592442461346,1088.850513880348
1.6695191166604428,1081.1034475708984
2.3797257089906996,1086.357790961879
2.0447931720244306,1087.6470768156728
1.4915694131281432,1087.944144893338
2.703651136921882,1086.2195861343364
1.6141045925115085,1084.4053100540018
2.136556590758518,1087.4070169052723
1.6288230602870097,1086.1238737976576
1.9053453458669027,1093.7573400442325
2.3957477838952514,1086.5066703990726
2.5918457134235244,1088.0065921520509
2.6597428595566015,1087.9153928857113
2.0280994338666103,1085.3154818963296
2.1974523393348973,1089.5461588262012
2.0869981571353717,1084.3918556961287
2.5253611458537693,1087.347109379666
1.6609203809790762,1087.814754681332
2.466137318937626,1084.7639368051796
3.0312624399968184,1084.011326693302
2.7789534257829214,1085.382469171864
1.9107119563337778,1088.0601284673069
2.9197661624630245,1089.1083926636516
1.7280361026053155,1084.5985151279453
3.067668670518823,1086.429619336598
2.3567222668147636,1085.7620874396255
2.863717957031292,1089.02321221095
3.237688051490821,1082.6992338184284
2.245202526917906,1084.456285174066
2.061856922543533,1085.1792150761748
2.0570499575230263,1085.7744478175348
1.669142587706584,1086.1900790590266
1.5848848439948984,1089.0469032311473
2.5355377476266514,1087.1012956837992
2.0532284100239284,1084.5109320799415
1.7961422023519933,1081.831701369
2.258531137789954,1082.378756903963
2.0346700689820474,1085.1991055820058
2.5456859945299803,1087.0099249027223
2.6827451348906077,1083.0096483834209
2.201856189252864,1081.4402957957625
1.9615309969739088,1086.390125040466
1.6460993634879086,1085.5128572662431
2.1857485627002298,1090.526060904023
1.782012081264489,1084.9029025422744
1.9673821081220944,1088.679282625252
2.1729583143162357,1086.440229541518
1.9213910780005565,1085.6614716964798
2.2943796850673865,1088.8290117097758
2.015752523017759,1083.9280053253644
2.119860969675115,1081.005629378696
1.9420265080522991,1083.827302389127
2.4977913981914313,1085.9187293024947
2.5115751338105237,1085.9988932019676
2.720530944276017,1084.9493556859115
2.6680075612649663,1085.8964392517903
2.0114755314553667,1086.6656890555507
2.37827234513039,1085.90555104247
2.3745583225490656,1086.209631913246
1.6771935520743741,1090.8841025516283
1.984391609989864,1086.074428919325
2.4822297199000043,1085.580765351951
1.6394816876157032,1084.7838784310375
2.6934380932917286,1085.696627447284
2.4716958163692024,1085.1391877338478
1.938527845653834,1085.5223286890227
2.2854600902626454,1082.8299092128434
3.313187846757728,1085.9827499807266
2.402647932172985,1086.2146562157075
2.797503550986288,1082.4325613083315
1.9820709291328005,1083.334365483537
2.072447303784301,1086.2606433092878
2.426633585447469,1087.705507494077
2.032012202216409,1089.754181112321
1.9978374995136519,1088.2093260392107
2.470592358816135,1084.4138105728064
2.3640057334421467,1089.180672364764
2.5617994649317413,1078.0132296064462
2.2750461531899324,1081.9359051430527
2.5993123172067287,1088.6818018708793
1.7167667781276115,1086.3465814054928
3.3892251897237653,1085.0099457352803
2.153366725060573,1081.741694172949
2.1326698021247252,1087.126761788254
2.518752138421804,1088.0985359972774
2.216165502005648,1085.8756801728036
2.043963635313932,1086.8849885429922
2.5197052646027474,1085.2316760392139
1.920190732759258,1091.166345423983
1.9446815453105857,1083.4441056208725
1.9297642116547908,1085.5452075931778
1.8152637019934839,1083.2752202428885
2.681091112626872,1086.7728635359317
2.540288190928134,1086.5087172607937
2.0571495640783586,1084.3855539079677
1.9393645058439346,1085.8096092087385
1.5698725923678816,1089.9886324902773
2.7161079563524684,1083.7791076944218
1.9719268785131918,1083.468773703187
1.990005634988791,1086.8518317307564
2.895168431505344,1087.7530913146913
2.141031102822748,1087.0040857503766
2.408303053946833,1084.8051938636336
2.2901747934935477,1081.3149897345813
2.5408919860755077,1084.558895851722
2.7286773297284523,1085.53739286897
2.949852903049811,1086.7317473883634
2.4934181889224036,1086.3458419473327
2.799246809731545,1084.3679601381102
2.7758931478307014,1084.0137875445985
2.863006521222444,1086.6595479922075
2.4003966978470923,1085.9062900316746
2.0455812026038513,1088.1923571031894
2.541620779808161,1084.2190821792324
1.9226465569580036,1086.8845843368447
2.1023426982400215,1087.169985201814
1.899282001533458,1079.841195297878
2.7271025658807515,1087.481713749269
2.4667318331424153,1083.6603132446905
1.8987667335184266,1080.384135708687
1.9118931651095044,1085.6876906377759
2.487165181883061,1085.4509353007106
1.8260448658230533,1085.921941820782
2.077401151730763,1090.1855673345106
2.2666554360333873,1084.0307114237798
2.442771979201485,1085.5644983211714
2.784572261563231,1084.5461082997715
2.2019979995463794,1086.0775244259044
1.9513669828547575,1084.1239363349198
3.1436624637347643,1086.2008461948983
1.6065607749164827,1085.3789338074948
1.9835764695247053,1086.3400894001406
2.3592434671994704,1082.1660794119957
2.4479487349309554,1089.4452233339796
1.639039810350742,1087.3365904141124
1.7876723464396407,1081.8426520465287
2.117156210935729,1082.4223481014835
2.3832347856380713,1086.1372781948369
1.9057721960845286,1084.367967041315
1.7297286489411028,1086.1346416651706
2.807547669931678,1086.9667476307745
2.9080496717288113,1086.0451656034757
2.8664301673771133,1086.0537231438452
2.4135914290376905,1085.65884895189
2.3596088750097564,1086.1575293860346
2.162921789677893,1090.2473956564402
1.8687640414627276,1090.5797199877734
2.495615375402443,1084.097335610964
3.124350346734885,1084.2895697544088
2.2649585309584124,1084.417318857559
1.7136778940789352,1086.9317569728048
1.8411869613220289,1082.2878311464374
2.126342394454312,1084.756390976871
2.3106582287914623,1086.1442246135884
3.0714242337568836,1084.411162006486
2.1209073962325764,1086.0308003079538
2.0845415869088457,1089.7120315549796
2.33391318988671,1089.1289780328982
1.5964600960718203,1093.294863245898
2.0572812707156234,1085.2179463884772
2.559942000455871,1083.5829775241832
3.01577097197799,1084.5420231349046
2.3571327966352382,1086.9104081993435
1.7976976236883695,1082.6451315534337
2.1641254176136138,1087.1017153644018
2.1784441516704947,1090.514704806865
1.9822329775598482,1085.255556103363
2.1136642956222755,1084.0541554166098
2.3852666318932343,1083.7215636182518
2.525861549606054,1088.4153912588488
1.954287944957779,1087.8543693391416
1.9219451815011213,1088.0556404860529
2.4917341415188012,1086.0927502159386
2.0504279298888335,1085.929685479923
2.049852345251725,1088.5639099760247
2.4011333829498236,1084.351984484272
2.0175559427941288,1087.1474939844036
2.461862392131754,1085.0275562566578
2.661138904817125,1083.860222856504
2.6914028683376525,1084.8383903452607
1.9468472866828435,1083.8775230884696
1.8574254241295698,1084.9232772740302
2.4495705096793037,1086.9007857871854
1.7632301390689138,1084.6098774627978
2.151760901506708,1085.6918126549901
2.1538516335155373,1085.9548311203803
2.6895373266462084,1081.6494189087277
2.8917694451785003,1087.6809251656562
2.5244436490719595,1086.3671392923375
2.5039499311062343,1082.5199784422193
1.8506533343370504,1084.285882071228
2.0847079663949644,1088.709336764976
1.9326755637250437,1085.0341142945374
2.3749494116659164,1083.4063347637025
2.8222543898142582,1088.790264519715
2.002591075945857,1084.3572568622876
1.5337398661867585,1086.3416761114124
2.064253915714602,1088.5577483214931
2.3181403386861845,1086.7850008699365
1.9507685416916598,1086.9595809838602
2.1022251522903725,1088.2626255917942
2.222158832583953,1085.2194042709227
1.871971509787699,1084.9850803537454
2.3415790090459843,1087.589579389439
2.7505591706290082,1087.6246930499626
2.6590121857465197,1086.298336181293
2.1978956395570175,1083.8615659221782
2.103580065757139,1082.5180411860879
3.1220672647598633,1090.8716528682128
3.7341224737384495,1089.5506829019987
2.308796648349411,1088.3490814005038
2.8751452850743893,1081.5350414713457
3.071787610559503,1087.130295514608
1.777599334702273,1089.5727089969168
2.2934543405765475,1086.2578608982683
1.931312436728862,1086.1184219960696
2.0747401066056375,1087.093076279442
2.5241474783683424,1086.340115377943
3.037194095972806,1085.1279225766234
2.6460102832804124,1084.1617596814078
2.2371825908581755,1086.6282515548005
2.2439455691546395,1085.8542416380876
2.944773063157904,1088.5664173067455
2.7525825124155743,1084.3140953513898
2.1591428196073927,1082.9446798770255
2.3103727453415512,1081.2077475340525
2.7758389702226274,1085.5392595507667
2.0340700542070387,1089.0164114899226
2.3478607941227727,1083.6982406348852
2.1292083795941097,1086.5479004539638
1.826756410379268,1090.5273354045787
2.626928393624377,1084.0612057970295
2.2806687411981366,1086.4160947503876
2.86283491331936,1087.7793111873389
2.2154487802697282,1087.9374620375347
1.913159830324876,1084.2825512667682
2.329803339503051,1083.5836077077793
2.416912118718539,1085.4668944048142
2.686723481592481,1080.4089558381586
2.2338227438470053,1086.8483513098715
2.5089795945633937,1084.7578272515793
2.281932302134735,1083.9110645285505
2.640539108081137,1084.577561185191
1.8513927316732606,1083.5286552289565
1.9466184639335795,1089.1828135722092
2.7807454333270654,1085.9405122594221
2.2546217830212236,1082.6317045579008
1.7769088248607703,1090.1679765673173
2.5300604668888953,1091.2881443234305
2.7464476871186942,1083.5579879517154
2.038668837999438,1085.055994291787
1.9721196073782832,1081.1235358526499
3.0245087025281907,1084.6445827424504
2.6551085077366414,1087.8554338125468
1.958167453466604,1085.5363041486676
2.2319758572922184,1085.8044292817278
3.221094789690815,1088.370643966688
2.293139969418845,1084.714520684424
2.4053679364235543,1082.7680323752027
2.9637243972396448,1082.8957711389069
2.463285007590465,1085.391384338672
2.2270613915307926,1087.5214659619564
2.4418606870845236,1085.7026585581896
2.629365874053156,1083.8743221429777
1.998387131633653,1084.8609370769948
2.2241377769944934,1082.2419072209073
2.1688176420648113,1082.972791973531
1.8351160632005812,1084.1634033567584
1.9819560579953528,1087.448381766331
2.2417297502154643,1088.9530664033741
1.779042949142123,1087.5705054518658
1.8716220107851573,1088.5730768104804
1.7069399411790203,1084.0789681872104
1.787530637402381,1084.9738384470177
2.845092911691789,1085.4056115586
1.974127687628439,1087.383871317454
1.9774567189080194,1084.80287633251
2.5535767766195696,1084.5274174909057
2.299762134761614,1087.3445201551642
1.707213162023462,1087.9087299297064
2.1055838196538015,1084.402177758115
2.9236623734877494,1087.608558992084
2.649445412011516,1085.2572168738125
1.421571015199068,1086.9246107375122
1.8400042049779368,1085.5918596487581
2.712766299399547,1086.2921564967014
2.0648294289229954,1090.45567055957
2.5499990138007425,1084.2537843826212
2.5342639115887966,1087.1249607470631
2.33633814632867,1082.9305008955928
1.9291822999213577,1084.2276396133698
2.031390492683393,1084.8724916834628
2.20476907695784,1082.2239880617947
2.1615644319592304,1086.817670806256
2.719768022271512,1083.738729960705
2.0699554969408114,1086.8296499004211
1.8716712450321937,1085.247627197142
2.3541266864015853,1086.3637695187042
2.5914140393364544,1082.010664631142
2.0639630071945145,1086.6373638620341
2.2088739900320635,1088.7848602364058
2.286287615884084,1089.1609229117894
2.0926651896318647,1085.4916263817227
1.7217654436306224,1086.4784681331575
2.1910993305284423,1084.0803548738252
1.6537622082791938,1083.9793327449693
3.0309579255838286,1084.6446669674856
2.2936349299529075,1088.699023800387
2.7731794898102358,1084.3707440622677
2.5003905478525716,1085.4646189820567
2.007434798784572,1088.250178340912
2.9903489261537763,1087.3020624916574
2.1252135868703315,1084.3620697877702
2.6601864094646497,1085.116271855785
1.9107869560436768,1084.4951334151951
2.0685957234485226,1087.5616221900912
2.215940035737928,1086.1498468584987
2.740596643119679,1085.9430904696333
2.269209656852983,1086.8868040443442
1.8153947797627472,1083.988408224346
2.7628516679161614,1087.0863150658224
2.329518475832835,1085.7776879518142
2.3015792165826157,1085.1781887454042
2.4917185302668954,1085.7152113444033
2.6935877805363195,1089.027272454427
1.8362454172791545,1085.0521806075567
1.9439925363440893,1087.0795308430431
1.9737842599395443,1087.3285780155286
2.7618864358339397,1087.7337933291628
2.4335577381579734,1089.1499187210366
2.231058353311381,1082.7296070360824
2.3052900872486224,1082.1304843478276
1.8742583543159057,1083.727304470837
2.806949687353363,1085.163510449894
2.330763526446897,1088.7881373481978
2.83543016135458,1086.5010570665775
2.397419172229848,1086.3181685273385
2.738748775460523,1087.235085356019
2.6295882434306574,1085.6287256360054
2.805202395939176,1085.9281321523958
2.4328792909763775,1085.771429233099
2.13922462587093,1089.138628755566
2.1344170414768913,1088.3097539022733
1.9463901960314056,1080.3256273511465
1.6186080457971639,1087.2591897724271
1.9333431449252236,1083.1546048499954
1.8290035592965528,1090.3197378091654
2.0352892701910767,1084.2080609862605
2.737948442865013,1088.5817336193775
1.7347136199984659,1086.5238396916343
2.1491009011054514,1082.1837823275428
2.829702076438536,1083.8686505661015
2.644248832866199,1085.765285269498
1.9281318769456242,1083.0553074344175
2.405725467801741,1086.9003902486438
2.714254837504977,1083.5885613674916
1.9639001616425205,1085.2097791163433
2.2532945609559585,1088.3338815424095
1.9218133667163426,1083.274216930028
2.8033238547899124,1087.6282443501218
2.494080940210365,1085.2800873951792
2.3838736055920364,1084.9507150658515
2.2962921365282853,1084.9679369923613
3.3596410603613274,1091.6522745679085
2.9816070066731912,1083.5053829393908
1.7916217282719733,1083.5349172907306
2.2891363812794943,1088.952550570318
1.9817241637260228,1085.6539596025957
2.6410409347311714,1080.4657488174194
1.7480828208306622,1088.712689603312
1.9768860494759757,1086.154129500101
2.1227806285419546,1083.2863015649573
1.8048587562832195,1084.1118512525682
2.6072130947631638,1087.2128948457962
2.1626764100640608,1085.1262172092934
2.6415239188668247,1086.511533592905
1.9071568055827424,1085.303678749693
2.759174635662727,1085.763734495622
1.5982593189524035,1085.7671741176819
2.4275496833007826,1084.720403079451
2.3903710394845032,1085.1796876598703
1.8834526088806185,1085.9127249346748
1.890266067187569,1087.4869037425485
2.3546169464525364,1084.0308198547477
2.021553120310164,1087.322878268481
2.160931529441823,1090.307238329813
2.4214355577494984,1088.2444176725016
2.1213083827762316,1086.384364598015
1.5796912688365037,1084.3379034151972
2.2850441904259533,1087.479778867086
2.553036481157994,1082.0955189345843
2.5726170663373877,1082.3319197459698
2.537739579195224,1081.4565020236794
2.0497634799384357,1084.9493807170852
2.288501625055193,1082.9379063010833
2.131175173266252,1087.1716225516875
2.584813138544863,1084.0500754398433
2.9917700999048775,1084.6343849808352
1.9677809304058533,1078.8836061933046
2.2651887972174585,1084.8743757793156
2.0079603161878388,1086.488116159291
2.076024327903907,1085.647864523112
2.9269412512950743,1086.8600397342248
2.3839834764972374,1084.9239115632026
2.498059864740677,1083.297721676168
2.331896128017182,1081.5333472376785
1.8066975098862583,1084.490840242255
3.177250624485881,1086.8846142429745
1.7726744958507505,1086.8620642207816
2.352833530342382,1084.262249734263
2.5175574975753894,1082.9232420562694
2.0645322893669773,1083.2389809207425
2.8020451350142705,1088.2799060886018
2.271109979795543,1088.0610389245412
2.307794504871361,1086.2814575458578
2.3060585337166652,1083.8343013019587
2.4674450945190416,1087.7597907404968
2.54227177568484,1087.4474021172064
1.8976312532624062,1086.7315271787252
2.8787311859718865,1081.5433871297648
2.887286926860433,1081.7419180351467
2.4960442232049953,1089.590352820744
2.395356857492842,1082.7370396490023
2.6784976447112117,1082.0562642379791
2.683455246954708,1088.2024751712688
2.1452747136031993,1087.2178638905798
2.3868206559998937,1086.700744783106
2.2552143884033127,1083.839399958219
2.4632526308834692,1084.7403300645894
1.966855874326052,1085.9679386035602
2.022269883760896,1083.5823099322838
2.5264700083027907,1088.9659676688536
1.9387797924029901,1084.4957915658804
2.529552721090282,1084.4427041298147
2.4181503409731397,1085.4470458736107
1.8845299103373565,1083.2566268338248
1.9391815905097667,1084.8462352516372
1.9944924241472899,1086.1064110328941
1.9485085297302138,1087.2079655564842
2.1955313889967187,1083.913280338986
2.643943509588555,1083.508989632184
2.325189878350623,1085.4746994454197
2.158104258074501,1085.7071221059134
2.2241274916373066,1086.6175606316306
2.060244128954195,1089.2932558782227
2.0482614557562124,1083.5427871346237
1.8568577365875025,1086.4802808661127
1.810319851142526,1083.9741663121965
2.0118636593803756,1088.8454729738116
2.1821717763109514,1087.52487710276
2.4209936468762243,1084.9415953210853
2.3115705501134345,1082.3795509242632
2.366903382857705,1083.5174120037618
2.5501162420782353,1085.2413537859625
2.6452147706810307,1085.8700240855776
2.204092522215569,1085.776047163279
2.3570535280507934,1084.7611153900652
3.0672307436554616,1082.6368902261538
2.843145037828816,1084.026148625531
1.947353842188897,1085.8034462749822
2.26711613015584,1082.5494060568737
2.5955459708426463,1086.0767584150094
2.0131737699978434,1082.5238760422496
3.091967824153451,1087.5332026824833
1.748018806448849,1088.1225478520778
2.6721411801519315,1084.111571095921
2.689392366320629,1085.4793792930725
2.6273946366183543,1088.3908841639964
3.119659289020025,1086.6596321041488
1.8513200102589336,1083.7674782968668
2.497212670097401,1083.5630421993087
1.8722947583799376,1080.28250959565
2.691697528898681,1086.9068949138216
2.832418128449516,1087.753504856102
2.5937028853876782,1085.9147428890162
2.099321440281115,1082.8267427561984
2.3894352770506417,1089.2433781218533
2.5120211068495606,1085.7466726079033
2.2974115700072466,1082.544126179631
1.482770568008423,1084.6406142007065
2.1847912557913207,1087.2087375587425
2.228804477703797,1082.8852253838127
2.1230712068282807,1087.0167905138892
1.5944005970568091,1085.1000100291733
2.089934805142994,1086.0756057259152
2.3280077862976496,1085.3912148166546
2.2254833420675815,1082.5599493137747
2.4665286395461803,1084.7520197747062
1.9596355215278276,1085.099910297338
2.351132856681585,1083.4276225384256
2.0188159222998836,1089.1273415884177
1.2946378958728817,1083.2836829071816
2.721443626140557,1086.8536854387398
2.21946723123585,1084.4999528722487
2.148068037814162,1090.5966822290825
2.218220718645021,1080.7645773319832
1.9314854318584382,1084.901184138214
2.1803026564337347,1085.9877898278992
1.922718454663113,1084.695430235323
2.4005476277269526,1086.3329142327266
2.1762040000034744,1086.5413240407706
2.2549901763504683,1086.2257190283956
2.0584708918082586,1082.0972006507038
2.9251165766849603,1086.7706726245808
2.052903426221909,1088.8287938429107
3.0101963732336663,1084.385996698093
2.3532805004536703,1083.9476133167027
2.9953150590472877,1086.3329702897056
2.7018164998744534,1084.8610974660082
2.8505414730033642,1085.4793286707213
2.1463801165937926,1088.3083692816049
2.196686262210479,1085.299343575797
2.017259542747044,1085.0247548104492
1.5641657862255838,1081.6412573374682
1.8589129652451728,1086.521140149625
1.978922598671272,1086.8345610867366
2.240099801102894,1089.5694636969401
1.8023535664817179,1085.3001886514082
2.047874246714719,1088.0762756172242
2.7036910921920256,1082.6841983911884
2.895574447115938,1085.2114910455994
1.6563362575672587,1085.0913466416769
1.2639906252455995,1085.4467262453304
3.270174596208009,1086.9367927980234
2.282670609026589,1084.7780727305772
2.3341635496189412,1086.2790400498498
1.8170816414784434,1084.5071674727146
2.5267964072254654,1089.9356967043004
2.6440225330895024,1084.765781125138
2.4067852574065776,1085.2106161929603
2.9734409963972297,1083.1676033580259
2.3809107497643116,1085.5460243468217
2.5513658351331543,1087.5571478728748
2.504728110371238,1083.0693981834431
1.744633550420134,1087.5068348483594
2.829958754747638,1084.5278793724958
3.2302309581483124,1087.3872551744328
2.028593243796268,1089.709401132206
2.6689838737824045,1085.9333691421043
2.3416437406145336,1085.29622467033
2.4738424353162123,1085.522827574393
1.8766594649969217,1084.6642731834138
2.6888385285513903,1087.249916808489
2.2558591390012896,1090.1072306035232
2.277256450587905,1087.145173928337
1.7396598194269304,1087.715194658187
2.571334587253672,1088.5844654019336
2.629607142141604,1086.1793058328528
2.6910452540859673,1084.1792032820986
2.423936295175351,1085.2167347204042
2.113779902939901,1086.0850990030715
1.9132970598701056,1086.0756716502733
2.9482402450310605,1085.5836772503321
2.2012091608493534,1084.5092844542085
1.9149612589792464,1087.018704798742
2.7378218511608017,1081.713067479001
2.5597448253307356,1082.8161783876087
2.5876011456516914,1083.9275327865419
2.4633922113579474,1084.0862147440764
2.54281920658318,1086.3823029324437
2.141608179796882,1082.3302021520396
1.6613249096682017,1085.400080124742
2.4086935162607572,1082.6306877091665
2.8321500185531674,1089.4005918494424
2.3885575665879797,1085.4825982059751
2.2414206214470633,1089.2495860060856
1.9462775252633024,1087.544988853414
2.411385329513814,1083.1671063798747
1.9969478117755486,1082.0600896617286
1.7871928687634218,1083.0351977774942
1.7271620413442184,1088.7419626680996
3.1778397289928795,1087.9469533883303
2.824112110326131,1084.2751053856393
2.5763961055545126,1082.354732623722
1.9133631638934712,1088.1148485942617
1.8417129626751767,1079.9539856359793
1.505796225014279,1084.8776521747152
3.433188344230313,1084.7404330684908
2.6273286613090305,1082.405607538887
2.4052350307412746,1087.0121822938145
2.108449183925902,1087.1671960406784
2.1681046448721735,1085.571291152615
1.6730739804948196,1088.1285232738426
2.5263999725777078,1083.9613056598837
1.9312173375681323,1090.5603911480182
1.9866201780049482,1085.8689407086313
2.333792006498294,1087.4303808101283
2.128592876545,1082.2525401962823
2.4436197006418183,1084.9853912301148
1.930497146148372,1087.1734606199368
2.2087278732677245,1082.025141694198
1.988589999725581,1084.6808683328786
3.230809131275074,1083.2684298962492
2.2870650718840637,1083.0211574710547
2.0473453551804304,1087.189132121747
2.250207520669696,1088.190608752531
2.1914648665919536,1082.1092288189745
1.9445586032518924,1085.3622236645983
2.0726386627140254,1083.000707152253
2.8671611901980696,1083.3140878192112
2.397999729872393,1083.439381867636
2.779214117589121,1080.868002800179
2.988474464178562,1083.72612861633
2.093103549163732,1086.1010409885055
2.03855510595215,1084.7100816985756
1.7241799591326015,1082.940621031594
2.552143969642685,1083.2195842254832
2.3055059548832126,1080.733672077416
2.800692874865344,1089.718417181184
2.42034623093846,1086.6485467081818
1.6376507330731351,1088.3481160903252
3.1021072410602613,1089.8777286367426
2.45458112752194,1081.8936580445086
2.731109086907436,1086.143125830864
2.348306946288477,1085.8185204191482
2.14163581241016,1084.188924731672
2.68366191201629,1088.2626627062286
2.747841128901008,1086.27452875571
2.6078015850525444,1086.4780109009375
2.129058425353986,1084.3763777192123
2.9803906770973367,1084.2972972039122
1.7598728357028743,1085.063514080657
2.094590961943398,1085.1562694420215
2.4848923087673254,1087.5566223620865
2.6603404263367354,1084.5544927589333
1.8642700997670987,1087.8746435063047
2.5926285280838175,1084.481743382024
2.8362142475290106,1087.7489767362897
2.7670776557206778,1085.2348878106902
2.2381172352191325,1085.9350107796242
2.4159885282273983,1085.462886311892
2.5324087917957967,1084.1786587593863
2.1658493670375485,1087.8003766107327
2.063932403843149,1087.7058421815539
2.2655580786873823,1087.0894112163674
2.405343908747371,1085.848238965869
2.073074668553307,1088.8454321443762
2.550517912660135,1086.7544190636072
2.2808918893589603,1083.5642332262828
1.949000265868222,1083.1481194859402
2.75488935992924,1085.6860872092839
2.7585016872799386,1083.331370718791
2.6161614324342466,1088.5413040988299
2.187143961251098,1084.3817329792657
3.016699909375032,1089.2208233547503
2.5930150709591944,1086.1882710379184
1.8917148753299586,1082.9473298853766
2.0922818318932355,1084.773538075063
2.6464608526125026,1085.0159298726212
1.7877267715216953,1082.1708883891904
2.086852745531709,1084.502885953218
2.4655378206307046,1085.3217736631552
2.930732971324778,1086.3609513086997
2.2927000116318452,1083.3789121986647
2.705882400380926,1088.7623475500893
2.3845788450158776,1084.2158750437175
2.2899823948200297,1083.3121638957866
2.5636825881821768,1086.7544034568787
1.8796684724138142,1087.8666720163806
2.0647021031715216,1084.1507041875634
1.6726173093636436,1087.7956247770392
2.474213003267834,1087.1332056106041
2.4602597110171285,1086.1837132380779
2.0336484192281445,1085.015814678608
2.963505536312089,1081.279092971715
2.1244822778837826,1088.8515449783852
3.0705719540244267,1086.8507129979212
1.7693328756190942,1088.6950879675937
1.8961877713869761,1088.582604013862
2.564296770633658,1090.6119212602982
2.3325955901420024,1086.1002316890545
2.3741266877554654,1085.152267327629
2.7590772530848096,1087.9304218941427
1.8832895390435702,1087.9909156577226
2.3705714537762805,1083.2090164602519
2.2434187671126877,1085.4966498151136
2.2954414877149993,1083.2668054585429
1.6221256451699122,1088.4642498804749
2.3795031241570177,1082.6413208069157
2.3201400938026233,1082.7838648350198
2.0781838664460683,1081.0388599194764
2.0627150333000834,1086.4931440390146
2.564285523531537,1085.603098302262
2.1673694892014987,1088.5445954146678
2.8636985772380026,1080.592152286115
2.5688149213491447,1083.3278059014026
2.025830353481878,1088.1438250852007
2.4919317788072997,1090.0871333284188
2.2460097179948537,1085.6315931405643
2.4538630266365216,1087.767931852804
2.309606148805999,1086.548778537083
2.588876986280183,1086.6961289390936
2.1069297118608157,1081.1617982720502
1.8983592526988882,1083.509564710143
2.2615804246460836,1085.994652780525
2.4671756343119773,1082.1418557650109
2.018280531854076,1078.627845398112
1.729146747422225,1081.5775454411337
1.9314084680504282,1086.462967530321
1.8970593435442948,1084.9535227315314
2.448116833005644,1090.3310211498472
2.2951294695151394,1088.9982278470081
2.034521607617366,1086.507220708252
1.628884616284696,1084.90498433081
1.8676050768734371,1085.0353553820557
3.0780437096062583,1085.9721553955076
1.9978391778956557,1085.0642976213658
2.6366572983382754,1085.7072188473844
1.7334470933012691,1087.66521093748
2.4952211359989565,1087.2107485070933
2.2281808074128726,1081.5767052248161
2.247061558344151,1085.294055107148
1.5726937950525763,1083.3471008560632
2.5817117577793085,1085.470922940794
2.333898658581976,1083.5179660148963
1.884757700275702,1086.1105892498672
2.56103632171588,1085.7582151475692
2.5402566384693697,1088.120585156712
1.9155972339318421,1084.0123344075182
2.614448839372858,1086.3318914322824
2.1168070992463477,1084.805109125545
2.160231907082988,1088.5431359586032
2.179657699612964,1082.440996374301
2.4737138515160195,1086.3188603399499
2.0272424833718303,1084.350062723897
1.9018730507906978,1089.0635994714212
2.5489227293055965,1084.9638165330841
2.211862570915822,1083.751394149812
2.5027192961831406,1084.4199861103702
2.5131250508064524,1088.7845248909637
2.2920712277109354,1086.5243579303888
2.2377571987114826,1086.9684571878925
2.0163300952900407,1084.9751263738444
2.2604509470679726,1084.349064298888
2.479623010734255,1087.3389724828746
2.483619662401447,1085.700384096163
