height,age,low_ci,up_ci
5750.0,1046.3960621464416,1033.8142386130737,1053.393217185288
5760.0,1046.3257927726947,1033.7272066359446,1053.246227306894
5770.0,1046.2550404922638,1033.634885897464,1053.1327160788833
5780.0,1046.1854062871619,1033.537406852721,1053.0217631539065
5790.0,1046.116182761832,1033.4415798527784,1052.929612747767
5800.0,1046.0516372116401,1033.359484845559,1052.8619408816935
5810.0,1045.9957197393503,1033.2769392171704,1052.8277390753617
5820.0,1045.9449279106402,1033.189240127297,1052.8146754959873
5830.0,1045.8929548606825,1033.0924355624713,1052.8051245831318
5840.0,1045.8411324759177,1033.0033647898535,1052.7964699453114
5850.0,1045.7888098712494,1032.9257552579509,1052.786593129842
5860.0,1045.737407641028,1032.850552291983,1052.7801415562865
5870.0,1045.6855691795424,1032.7457367480536,1052.770614760429
5880.0,1045.6324178692532,1032.6742501079166,1052.7617897784476
5890.0,1045.5813894632133,1032.5966152498168,1052.7490620914186
5900.0,1045.5306126345797,1032.5236216762946,1052.74005911078
5910.0,1045.477062461818,1032.4185554139005,1052.7313301879635
5920.0,1045.424703650687,1032.328373184294,1052.7212793321457
5930.0,1045.3732493829693,1032.2574104993223,1052.710902525689
5940.0,1045.3218366597907,1032.1740907797266,1052.7022825045506
5950.0,1045.2701391512026,1032.0993737426302,1052.6915882566432
5960.0,1045.2166963858876,1032.0220267142251,1052.6795840771595
5970.0,1045.164021268576,1031.939626120539,1052.668278331406
5980.0,1045.1108112588636,1031.8401524173867,1052.6573676872545
5990.0,1045.0580379116786,1031.7503181360337,1052.6463951550838
6000.0,1045.003092305317,1031.6609302467841,1052.6361446881388
