height,age,low_ci,up_ci
5750.0,1049.073035358128,1041.709779411129,1055.2153282849415
5760.0,1048.9938295729241,1041.6785602493526,1054.6364871349522
5770.0,1048.911296179883,1041.6435853684918,1054.0606491159238
5780.0,1048.824685243341,1041.6121999570582,1053.6548518958286
5790.0,1048.741638484366,1041.5788092138287,1053.377650704926
5800.0,1048.6757034022896,1041.5433309927716,1053.2495717188012
5810.0,1048.6231456460096,1041.5105353832444,1053.177968911865
5820.0,1048.5832016990805,1041.4718960388534,1053.1539037483585
5830.0,1048.5487483782952,1041.437170597044,1053.137517996341
5840.0,1048.5119207634796,1041.3964640077954,1053.1204168394243
5850.0,1048.4766499553912,1041.3550044261726,1053.1118573472525
5860.0,1048.4417626896807,1041.313169825955,1053.1052077739503
5870.0,1048.4041746909156,1041.290850598325,1053.0952361484863
5880.0,1048.3697020435925,1041.2613120525552,1053.0789375890367
5890.0,1048.3328677285967,1041.2319322445987,1053.0690734016125
5900.0,1048.2965870634748,1041.2024588205873,1053.055221781511
5910.0,1048.2593556112463,1041.173324421923,1053.0400978961145
5920.0,1048.2246600824599,1041.1364753387152,1053.0309022432168
5930.0,1048.1874587186196,1041.1041957806704,1053.0209906621967
5940.0,1048.153107166532,1041.0599410292193,1053.011715445804
5950.0,1048.1178488871808,1041.0329218926656,1053.001832564326
5960.0,1048.0818612568999,1041.008858905277,1052.9925028306752
5970.0,1048.0460832693896,1040.9705596153779,1052.9814235103004
5980.0,1048.0093324331976,1040.94870302307,1052.972017653959
5990.0,1047.9725977459348,1040.9238523181782,1052.9571196293343
6000.0,1047.9255304076096,1040.8674873542766,1052.9443719531669
